fifa_id,name,squad_id,team,position,price,status,total_points,avg_points,matches_played,percent_selected,round_1_points,round_2_points,round_3_points,round_4_points,next_fixture,betano_matched_name,betano_match_score,anytime_scorer_odd,anytime_scorer_prob,first_scorer_odd,first_scorer_prob,last_scorer_odd,match_home,match_away,is_home,opponent,match_home_win_odd,match_draw_odd,match_away_win_odd,match_btts_prob,match_over_25_odd,match_over_25_prob,match_over_35_odd,team_over_05_odd,team_over_15_odd,team_score_prob,team_score_2_prob,team_cs_prob,team_qualify_odd,team_win2_odd,opp_over_05_odd,opp_score_prob,opp_cs_prob,stat_GS,stat_AS,stat_CS,stat_GC,stat_MP,stat_YC,stat_RC,stat_ST,stat_SB,stat_CC,stat_PS,stat_T,stat_S,stat_SXI,stat_OG,stat_PC,stat_PW,stat_FK,round_1_SXI,round_1_MP,round_1_AS,round_1_YC,round_1_RC,round_1_OG,round_1_PW,round_1_PC,round_1_CS,round_1_GS,round_1_GC,round_1_PS,round_1_T,round_1_CC,round_1_ST,round_1_FK,round_1_S,round_1_SB,round_2_SXI,round_2_MP,round_2_AS,round_2_YC,round_2_RC,round_2_OG,round_2_PW,round_2_PC,round_2_CS,round_2_GS,round_2_GC,round_2_PS,round_2_T,round_2_CC,round_2_ST,round_2_FK,round_2_S,round_2_SB,round_3_SXI,round_3_MP,round_3_AS,round_3_YC,round_3_RC,round_3_OG,round_3_PW,round_3_PC,round_3_CS,round_3_GS,round_3_GC,round_3_PS,round_3_T,round_3_CC,round_3_ST,round_3_FK,round_3_S,round_3_SB,round_4_SXI,round_4_MP,round_4_AS,round_4_YC,round_4_RC,round_4_OG,round_4_PW,round_4_PC,round_4_CS,round_4_GS,round_4_GC,round_4_PS,round_4_T,round_4_CC,round_4_ST,round_4_FK,round_4_S,round_4_SB
467,Djed Spence,18,England,DEF,4.5,playing,13,3.3,4,0.6,1.0,9.0,1.0,2.0,,Djed Spence,100.0,15.5,0.0645,37.0,0.027,37.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,0.0,3.0,1.0,173.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
468,Harry Kane,18,England,FWD,10.5,playing,36,9.0,4,40.9,13.0,2.0,8.0,13.0,,Harry Kane,100.0,2.4,0.4167,4.45,0.2247,4.45,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,5.0,0.0,2.0,3.0,354.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
469,Bukayo Saka,18,England,MID,9.5,playing,14,3.5,4,4.2,4.0,1.0,8.0,1.0,,Bukayo Saka,100.0,4.25,0.2353,8.75,0.1143,9.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,2.0,4.0,0.0,135.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
471,Marcus Rashford,18,England,MID,7.5,playing,15,3.8,4,2.3,9.0,1.0,3.0,2.0,,Marcus Rashford,100.0,4.25,0.2353,8.75,0.1143,9.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,1.0,0.0,3.0,1.0,176.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
474,Anthony Gordon,18,England,MID,7.0,playing,14,4.7,3,1.1,2.0,3.0,,9.0,,Anthony Gordon,100.0,4.25,0.2353,8.75,0.1143,9.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,2.0,2.0,2.0,166.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
475,Morgan Rogers,18,England,MID,7.2,playing,5,1.7,3,0.5,1.0,1.0,3.0,,,Morgan Rogers,100.0,4.25,0.2353,8.75,0.1143,9.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,0.0,3.0,0.0,125.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
476,Noni Madueke,18,England,FWD,6.1,playing,9,2.3,4,0.3,4.0,2.0,1.0,2.0,,Noni Madueke,100.0,4.65,0.2151,9.75,0.1026,9.75,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,0.0,2.0,3.0,243.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
477,Jordan Pickford,18,England,GK,4.8,playing,18,4.5,4,16.9,2.0,7.0,7.0,2.0,,,,150.0,0.0067,,,,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,0.0,2.0,3.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
478,Dean Henderson,18,England,GK,4.2,playing,0,0.0,0,0.3,,,,,,,,150.0,0.0067,,,,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,James Trafford,18,England,GK,4.0,playing,0,0.0,0,0.4,,,,,,,,150.0,0.0067,,,,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Jordan Henderson,18,England,MID,5.1,playing,1,1.0,1,0.2,,,1.0,,,Jordan Henderson,100.0,9.75,0.1026,22.0,0.0455,22.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
485,Kobbie Mainoo,18,England,MID,6.1,playing,0,0.0,0,0.4,,,,,,Kobbie Mainoo,100.0,8.5,0.1176,19.0,0.0526,19.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Elliot Anderson,18,England,MID,6.5,playing,16,4.0,4,1.1,7.0,4.0,3.0,2.0,,Elliot Anderson,100.0,9.25,0.1081,20.0,0.05,21.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,1.0,2.0,3.0,338.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
488,Declan Rice,18,England,MID,7.0,playing,10,3.3,3,5.9,5.0,2.0,,3.0,,Declan Rice,100.0,7.5,0.1333,16.5,0.0606,16.5,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,0.0,1.0,1.0,3.0,251.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
491,Jude Bellingham,18,England,MID,8.3,playing,27,6.8,4,25.1,9.0,3.0,14.0,1.0,,Jude Bellingham,100.0,3.9,0.2564,8.0,0.125,8.0,Mexico,England,False,Mexico,3.05,3.1,2.37,0.4648,2.18,0.4076,3.6,1.33,2.47,0.6756,0.4049,0.375,1.65,2.3,1.44,0.625,0.3244,2.0,1.0,2.0,3.0,314.0,1.0,0.0,6.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
492,Theo Hernández,19,France,DEF,5.0,playing,4,1.3,3,2.8,2.0,,1.0,1.0,,Theo Hernández,100.0,7.5,0.1333,15.5,0.0645,16.0,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,1.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,Maxence Lacroix,19,France,DEF,4.5,playing,2,2.0,1,0.3,,,2.0,,,Maxence Lacroix,100.0,12.0,0.0833,24.0,0.0417,25.0,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
494,Dayot Upamecano,19,France,DEF,5.3,playing,20,5.0,4,6.2,2.0,9.0,2.0,7.0,,Dayot Upamecano,100.0,10.0,0.1,20.0,0.05,21.0,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,2.0,2.0,346.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Ibrahima Konaté,19,France,DEF,4.9,playing,1,1.0,1,1.5,,,1.0,,,Ibrahima Konaté,100.0,15.0,0.0667,29.0,0.0345,30.0,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
496,Lucas Hernández,19,France,DEF,5.2,playing,0,0.0,0,1.5,,,,,,Lucas Hernández,100.0,12.0,0.0833,24.0,0.0417,25.0,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Lucas Digne,19,France,DEF,5.0,playing,18,9.0,2,1.0,,9.0,,9.0,,Lucas Digne,100.0,12.0,0.0833,24.0,0.0417,25.0,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,2.0,0.0,168.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
499,Malo Gusto,19,France,DEF,5.1,playing,3,1.0,3,0.4,,1.0,1.0,1.0,,Malo Gusto,100.0,12.0,0.0833,24.0,0.0417,25.0,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
500,Kylian Mbappé,19,France,FWD,10.5,playing,50,12.5,4,65.8,14.0,13.0,9.0,14.0,,Kylian Mbappe,100.0,1.57,0.6369,2.72,0.3676,2.72,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,6.0,2.0,2.0,2.0,351.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
501,Ousmane Dembélé,19,France,MID,10.0,playing,41,10.3,4,36.0,3.0,12.0,20.0,6.0,,Ousmane Dembélé,100.0,2.15,0.4651,4.2,0.2381,4.2,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,4.0,2.0,3.0,1.0,288.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
502,Marcus Thuram,19,France,FWD,7.5,playing,1,1.0,1,0.4,,1.0,,,,,,150.0,0.0067,,,,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Désiré Doué,19,France,MID,7.5,playing,15,3.8,4,3.2,3.0,1.0,10.0,1.0,,Désiré Doué,100.0,2.62,0.3817,5.3,0.1887,5.3,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,1.0,0.0,3.0,1.0,214.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
506,Mike Maignan,19,France,GK,5.0,playing,23,5.8,4,10.1,2.0,7.0,6.0,8.0,,,,150.0,0.0067,,,,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,2.0,2.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
508,Brice Samba,19,France,GK,4.5,playing,0,0.0,0,0.1,,,,,,,,150.0,0.0067,,,,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,N'Golo Kanté,19,France,MID,5.1,playing,0,0.0,0,0.8,,,,,,N'Golo Kanté,100.0,6.5,0.1538,13.5,0.0741,14.0,Paraguay,France,False,Paraguay,15.5,5.7,1.2,0.3767,1.6,0.5531,2.42,1.06,1.34,0.8477,0.7463,0.6,1.07,1.2,2.25,0.4,0.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
